zipcode,centroid_longitude,centroid_latitude,municipality_ags,municipality_ars,municipality_name,municipality_designation,municipality_display_name,district_ars,district_name,district_designation,district_display_name,federal_state_code,federal_state_name,assignment_method,distance_to_municipality_m
47809,6.6500224,51.3317165,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47829,6.646861899999999,51.3740278,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47839,6.510621,51.3869582,05114000,051140000000,Krefeld,Stadt,"Krefeld, Stadt",000000005114,Krefeld,Kreisfreie Stadt,"Krefeld, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
47877,6.5075709,51.2608122,05166036,051660036036,Willich,Stadt,"Willich, Stadt",000000005166,Viersen,Kreis,"Viersen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47906,6.4273577,51.3704929,05166012,051660012012,Kempen,Stadt,"Kempen, Stadt",000000005166,Viersen,Kreis,"Viersen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47918,6.443845199999999,51.3274683,05166028,051660028028,Tönisvorst,Stadt,"Tönisvorst, Stadt",000000005166,Viersen,Kreis,"Viersen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
47929,6.339554499999999,51.3331676,05166008,051660008008,Grefrath,Gemeinde,"Grefrath, Gemeinde",000000005166,Viersen,Kreis,"Viersen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48143,7.626755199999999,51.9630088,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48145,7.6552677,51.966475,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48147,7.637854300000001,51.9782559,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48149,7.595598700000001,51.9623682,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48151,7.6142282,51.9425363,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48153,7.624865099999999,51.9312052,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48155,7.6603488,51.94751609999999,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48157,7.6724351,52.01594009999999,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48159,7.593563899999999,52.0050893,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48161,7.5468477,51.9601912,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48163,7.583703900000001,51.8939868,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48165,7.659392700000001,51.8943856,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48167,7.7357128,51.92128839999999,05515000,055150000000,Münster,Stadt,"Münster, Stadt",000000005515,Münster,Kreisfreie Stadt,"Münster, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
48231,7.9592161,51.9542349,05570052,055700052052,Warendorf,Stadt,"Warendorf, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48249,7.3138755,51.8579795,05558016,055580016016,Dülmen,Stadt,"Dülmen, Stadt",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48268,7.652041299999999,52.0918867,05566012,055660012012,Greven,Stadt,"Greven, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48282,7.522652899999999,52.1749328,05566008,055660008008,Emsdetten,Stadt,"Emsdetten, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48291,7.7751002,51.9878803,05570044,055700044044,Telgte,Stadt,"Telgte, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48301,7.3736495,51.9286432,05558032,055580032032,Nottuln,Gemeinde,"Nottuln, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48308,7.491457100000001,51.8573969,05558044,055580044044,Senden,Gemeinde,"Senden, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48317,7.7224294,51.7999168,05570016,055700016016,Drensteinfurt,Stadt,"Drensteinfurt, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48324,7.7939669,51.8589361,05570040,055700040040,Sendenhorst,Stadt,"Sendenhorst, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48329,7.438794299999999,51.9670881,05558020,055580020020,Havixbeck,Gemeinde,"Havixbeck, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48336,8.0590295,52.0113451,05570036,055700036036,Sassenberg,Stadt,"Sassenberg, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48341,7.482778599999999,52.0281781,05566004,055660004004,Altenberge,Gemeinde,"Altenberge, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48346,7.8578218,52.0356487,05570032,055700032032,Ostbevern,Gemeinde,"Ostbevern, Gemeinde",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48351,7.8222339,51.9102302,05570024,055700024024,Everswinkel,Gemeinde,"Everswinkel, Gemeinde",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48356,7.489105700000001,52.1023837,05566064,055660064064,Nordwalde,Gemeinde,"Nordwalde, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48361,8.116246,51.922176,05570012,055700012012,Beelen,Gemeinde,"Beelen, Gemeinde",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48366,7.353130599999999,52.0576719,05566036,055660036036,Laer,Gemeinde,"Laer, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48369,7.637348299999998,52.188896,05566080,055660080080,Saerbeck,Gemeinde,"Saerbeck, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48429,7.464065000000001,52.2908515,05566076,055660076076,Rheine,Stadt,"Rheine, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48431,7.431114699999999,52.27155339999999,05566076,055660076076,Rheine,Stadt,"Rheine, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48432,7.468862000000001,52.2317604,05566076,055660076076,Rheine,Stadt,"Rheine, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48477,7.584440099999999,52.2992,05566016,055660016016,Hörstel,Stadt,"Hörstel, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48485,7.3707786,52.22726189999999,05566060,055660060060,Neuenkirchen,Gemeinde,"Neuenkirchen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48493,7.2892253,52.2323411,05566096,055660096096,Wettringen,Gemeinde,"Wettringen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48496,7.6408948,52.4025974,05566020,055660020020,Hopsten,Gemeinde,"Hopsten, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48565,7.3918716,52.1512065,05566084,055660084084,Steinfurt,Stadt,"Steinfurt, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48599,7.028936099999999,52.1841199,05554020,055540020020,Gronau (Westf.),Stadt,"Gronau (Westf.), Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48607,7.185959299999999,52.2066558,05566068,055660068068,Ochtrup,Stadt,"Ochtrup, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48612,7.3101494,52.1029861,05566024,055660024024,Horstmar,Stadt,"Horstmar, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48619,7.1048718,52.1204646,05554024,055540024024,Heek,Gemeinde,"Heek, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48624,7.2390639,52.0928401,05554052,055540052052,Schöppingen,Gemeinde,"Schöppingen, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48629,7.212902799999999,52.1516491,05566052,055660052052,Metelen,Gemeinde,"Metelen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48653,7.163694899999999,51.9097477,05558012,055580012012,Coesfeld,Stadt,"Coesfeld, Stadt",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48683,7.016540399999999,52.0790306,05554004,055540004004,Ahaus,Stadt,"Ahaus, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48691,6.820565299999999,52.0361066,05554068,055540068068,Vreden,Stadt,"Vreden, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48703,6.9273548,51.9983639,05554056,055540056056,Stadtlohn,Stadt,Stadtlohn,000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48712,7.008142299999999,51.9506357,05554016,055540016016,Gescher,Stadt,"Gescher, Stadt",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48720,7.2016112,52.0031585,05558040,055580040040,Rosendahl,Gemeinde,"Rosendahl, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48727,7.3364268,51.9948158,05558008,055580008008,Billerbeck,Stadt,"Billerbeck, Stadt",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48734,7.043756500000001,51.8314277,05554044,055540044044,Reken,Gemeinde,"Reken, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
48739,7.0885151,52.04197449999999,05554036,055540036036,Legden,Gemeinde,"Legden, Gemeinde",000000005554,Borken,Kreis,"Borken, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49477,7.7099696,52.2750008,05566028,055660028028,Ibbenbüren,Stadt,"Ibbenbüren, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49479,7.7094645,52.2483027,05566028,055660028028,Ibbenbüren,Stadt,"Ibbenbüren, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49492,7.8728578,52.31375019999999,05566092,055660092092,Westerkappeln,Gemeinde,"Westerkappeln, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49497,7.7878608,52.32871890000001,05566056,055660056056,Mettingen,Gemeinde,"Mettingen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49504,7.9304875,52.3138428,05566048,055660048048,Lotte,Gemeinde,"Lotte, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49509,7.711480000000001,52.3551575,05566072,055660072072,Recke,Gemeinde,"Recke, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49525,7.839039699999999,52.16494059999999,05566040,055660040040,Lengerich,Stadt,"Lengerich, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49536,7.9739767,52.145326,05566044,055660044044,Lienen,Gemeinde,"Lienen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49545,7.8188739,52.2410811,05566088,055660088088,Tecklenburg,Stadt,"Tecklenburg, Stadt",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
49549,7.7372402,52.1364814,05566032,055660032032,Ladbergen,Gemeinde,"Ladbergen, Gemeinde",000000005566,Steinfurt,Kreis,"Steinfurt, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
50126,6.6209788,50.9606466,05362008,053620008008,Bergheim,Stadt,"Bergheim, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50127,6.6870134,50.9390797,05362008,053620008008,Bergheim,Stadt,"Bergheim, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50129,6.703536,50.9768705,05362008,053620008008,Bergheim,Stadt,"Bergheim, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50169,6.7381125,50.8754649,05362032,053620032032,Kerpen,Stadt,"Kerpen, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50170,6.6014193,50.8780618,05362032,053620032032,Kerpen,Stadt,"Kerpen, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50171,6.673858999999999,50.8530284,05362032,053620032032,Kerpen,Stadt,"Kerpen, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50181,6.5167885,51.0188788,05362004,053620004004,Bedburg,Stadt,"Bedburg, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50189,6.5595738,50.9222572,05362016,053620016016,Elsdorf,Stadt,"Elsdorf, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50226,6.7920994,50.9089383,05362024,053620024024,Frechen,Stadt,"Frechen, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50259,6.786287799999999,50.9930323,05362036,053620036036,Pulheim,Stadt,"Pulheim, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50321,6.8753256,50.82040869999999,05362012,053620012012,Brühl,Stadt,"Brühl, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50354,6.8596159,50.8631453,05362028,053620028028,Hürth,Stadt,"Hürth, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50374,6.7774607,50.7948075,05362020,053620020020,Erftstadt,Stadt,Erftstadt,000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50389,6.9787209,50.8142569,05362040,053620040040,Wesseling,Stadt,"Wesseling, Stadt",000000005362,Rhein-Erft-Kreis,Kreis,Rhein-Erft-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
50667,6.9538847,50.9386437,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50668,6.9629492,50.9485731,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50670,6.943474399999999,50.9497351,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50672,6.9370026,50.9435762,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50674,6.9331365,50.9346454,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50676,6.953899799999999,50.9320995,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50677,6.9533042,50.9200408,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50678,6.964945699999999,50.9235887,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50679,6.9759562,50.934707,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50733,6.9538234,50.96482710000001,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50735,6.973287099999999,50.9767582,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50737,6.9368694,50.9894083,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50739,6.923917599999999,50.9770824,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50765,6.879553,51.0242454,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50767,6.8769987,50.9984287,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50769,6.874194399999999,51.0560173,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50823,6.9240043,50.9508935,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50825,6.911026799999999,50.9516638,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50827,6.8927833,50.9710715,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50829,6.8693678,50.9829287,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50858,6.854136,50.9210017,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50859,6.8358142,50.9534818,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50931,6.9188847,50.9302584,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50933,6.8851368,50.94010859999999,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50935,6.8968829,50.9210958,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50937,6.9137713,50.9096296,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50939,6.9283822,50.90997729999999,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50968,6.968224999999999,50.9037692,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50969,6.9396948,50.9080883,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50996,6.9889986,50.8815995,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50997,6.9372374,50.8585477,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
50999,7.0149269,50.8800407,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51061,7.0044716,50.9958446,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51063,7.012290999999999,50.974418,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51065,7.011000999999999,50.9561644,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51067,7.039602299999999,50.9649145,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51069,7.0565351,50.9927042,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51103,7.0136077,50.9402993,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51105,6.9993352,50.9228362,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51107,7.0902515,50.91733809999999,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51109,7.082491399999999,50.93875,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51143,7.0356669,50.8578708,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
51145,7.0822261,50.881777,05315000,053150000000,Köln,Stadt,"Köln, Stadt",000000005315,Köln,Kreisfreie Stadt,"Köln, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
